"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"LMCB","Liberty Media Corporation","99.83","991411730","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lmcb",
"LPHI","Life Partners Holdings Inc","2.42","45125740","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/lphi",
"LIFE","Life Technologies Corporation","46.69","8337760130","n/a","1983","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/life",
"LPNT","LifePoint Hospitals, Inc.","39.05","1904351350","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/lpnt",
"LCUT","Lifetime Brands, Inc.","12.11","150624180","n/a","1991","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lcut",
"LWAY","Lifeway Foods, Inc.","9.1301","149541907.9","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/lway",
"LGND","Ligand Pharmaceuticals Incorporated","15.94","314559960","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lgnd",
"LTBR","Lightbridge Corporation","2.16","26943840","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/ltbr",
"LPTH","LightPath Technologies, Inc.","0.98","9572640","n/a","1996","Technology","Semiconductors","http://www.nasdaq.com/symbol/lpth",
"LIWA","Lihua International, Inc.","4.21","126657850","n/a","2009","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/liwa",
"LIME","Lime Energy Co.","0.93","22291170","n/a","n/a","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/lime",
"LLNW","Limelight Networks, Inc.","2.51","261644910","n/a","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/llnw",
"LMNR","Limoneira Co","16.87","189011480","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/lmnr",
"LINC","Lincoln Educational Services Corporation","3.97","90531880","n/a","2005","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/linc",
"LECO","Lincoln Electric Holdings, Inc.","41.01","3432537000","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/leco",
"LLTC","Linear Technology Corporation","33.29","7663591030","n/a","1986","Technology","Semiconductors","http://www.nasdaq.com/symbol/lltc",
"LTON","Linktone Ltd.","1.78","42518539.6","23886820","2004","Technology","Telecommunications Equipment","http://www.nasdaq.com/symbol/lton",
"LINE","Linn Energy, LLC","39.01","7784718570","n/a","1983","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/line",
"LIOX","Lionbridge Technologies, Inc.","3.06","193312440","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/liox",
"LQDT","Liquidity Services, Inc.","43.6","1360712400","n/a","2006","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/lqdt",
"LFUS","Littelfuse, Inc.","54.28","1259730240","n/a","n/a","Consumer Durables","Electrical Products","http://www.nasdaq.com/symbol/lfus",
"LIVE","LiveDeal, Inc.","4.93","11812280","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/live",
"LPSN","LivePerson, Inc.","15.56","856251240","n/a","2000","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/lpsn",
"LZEN","Lizhan Environmental Corporation","0.18","2455920","n/a","2010","Consumer Non-Durables","Textiles","http://www.nasdaq.com/symbol/lzen",
"JADE","LJ International, Inc.","1.84","58283840","n/a","1998","Consumer Non-Durables","Consumer Specialties","http://www.nasdaq.com/symbol/jade",
"LKQ","LKQ Corporation","38.61","5691847590","n/a","n/a","Consumer Services","Motor Vehicles","http://www.nasdaq.com/symbol/lkq",
"LMIA","LMI Aerospace, Inc.","19.01","227321580","n/a","1998","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/lmia",
"LMLP","LML Payment Systems, Inc.","2.19","61860930","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/lmlp",
"LNBB","LNB Bancorp, Inc.","6.3","50047200","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lnbb",
"LOCM","Local.com Corporation","2.11","46595130","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/locm",
"LNET","LodgeNet Interactive Corporation","0.5799","14699305.2","n/a","1993","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/lnet",
"LOGI","Logitech International S.A.","8.58","1411169760","n/a","1997","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/logi",
"LOGM","LogMein, Inc.","19.46","479280340","n/a","2009","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/logm",
"LOJN","LoJack Corporation","2.42","43734240","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/lojn",
"LOOK","LookSmart, Ltd.","0.96","16601280","n/a","1999","Technology","EDP Services","http://www.nasdaq.com/symbol/look",
"LORL","Loral Space and Communications, Inc.","73.66","1561665660","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/lorl",
"LABC","Louisiana Bancorp, Inc.","16.13","52245070","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/labc",
"LPLA","LPL Financial Holdings Inc.","28.83","3183696900","n/a","2010","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/lpla",
"LRAD","LRAD Corporation","1.22","39496280","n/a","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/lrad",
"LSBI","LSB Financial Corp.","18.5675","28891030","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/lsbi",
"LYTS","LSI Industries Inc.","6.66","160073100","n/a","1985","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/lyts",
"LTXC","LTX-Credence Corporation","5.67","277881030","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/ltxc",
"LUFK","Lufkin Industries, Inc.","50.13","1684167480","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lufk",
"LULU","lululemon athletica inc.","57.59","6422206440","n/a","2007","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/lulu",
"LMNX","Luminex Corporation","18.03","751724790","n/a","2000","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/lmnx",
"LMOS","Lumos Networks Corp.","9.06","193856820","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/lmos",
"LUNA","Luna Innovations Incorporated","1.4","19446000","n/a","2006","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/luna",
"MBTF","M B T Financial Corp","2.8","48484800","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mbtf",
"MTSI","M/A-COM Technology Solutions Holdings, Inc.","11.9","539379400","n/a","1992","Technology","Semiconductors","http://www.nasdaq.com/symbol/mtsi",
"MCBC","Macatawa Bank Corporation","3.26","88290580","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mcbc",
"MFNC","Mackinac Financial Corporation","6.35","21717000","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mfnc",
"MAGS","Magal Security Systems Ltd.","3.8","60146400","n/a","1993","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/mags",
"MGLN","Magellan Health Services, Inc.","47.23","1289992990","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/mgln",
"MPET","Magellan Petroleum Corporation","0.97","52220920","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mpet",
"MGIC","Magic Software Enterprises Ltd.","4.29","156971100","n/a","1991","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mgic",
"CALL","magicJack VocalTec Ltd","21.89","424709780","n/a","1992","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/call",
"MAG","Magnetek, Inc.","13.2","41791200","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mag",
"MGYR","Magyar Bancorp, Inc.","4.15","23999450","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/mgyr",
"MHLD","Maiden Holdings, Ltd.","8.51","614907070","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/mhld",
"MSFG","MainSource Financial Group, Inc.","11.44","231339680","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/msfg",
"COOL","Majesco Entertainment Company","1.72","71125440","n/a","1998","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/cool",
"MMUS","MakeMusic, Inc.","4.1","20085900","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mmus",
"MMYT","MakeMyTrip Limited","16.91","628375600","n/a","2010","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/mmyt",
"MKTAY","Makita Corp.","36.08","51367059.92","1423699","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mktay",
"MAKO","MAKO Surgical Corp.","15.17","645817240","n/a","2008","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/mako",
"MLVF","Malvern Federal Bancorp, Inc.","8.74","53340220","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/mlvf",
"MANH","Manhattan Associates, Inc.","47.67","968463720","n/a","1998","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/manh",
"LOAN","Manhattan Bridge Capital, Inc","0.9024","3901977.6","n/a","1997","Finance","Finance Companies","http://www.nasdaq.com/symbol/loan",
"MNTX","Manitex International, Inc.","7.87","92079000","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mntx",
"MTEX","Mannatech, Incorporated","6.49","17185520","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/mtex",
"MNKD","MannKind Corporation","2.33","463879700","n/a","2004","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mnkd",
"MANT","ManTech International Corporation","21.75","515888250","n/a","1971","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/mant",
"MAPP","MAP Pharmaceuticals, Inc.","13.53","468530370","n/a","2007","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mapp",
"MCHX","Marchex, Inc.","3.12","86224320","n/a","2004","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mchx",
"MARPS","Marine Petroleum Trust","24.3563","48712600","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/marps",
"LEDR","Market Leader, Inc","5.26","135129400","n/a","n/a","Consumer Services","Advertising","http://www.nasdaq.com/symbol/ledr",
"MKTX","MarketAxess Holdings, Inc.","31.48","1148988520","n/a","2004","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/mktx",
"MRLN","Marlin Business Services Corp.","16.54","210372260","n/a","2003","Finance","Major Banks","http://www.nasdaq.com/symbol/mrln",
"MRTN","Marten Transport, Ltd.","17.76","391750080","n/a","1986","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/mrtn",
"MMLP","Martin Midstream Partners L.P.","34.69","801928730","n/a","2002","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/mmlp",
"MRVL","Marvell Technology Group Ltd.","11.78","6750729260","n/a","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/mrvl",
"MASI","Masimo Corporation","21.82","1246445680","n/a","2007","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/masi",
"MASC","Material Sciences Corporation","8.13","85031670","n/a","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/masc",
"MTRX","Matrix Service Company","10.46","269146260","n/a","1981","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/mtrx",
"MAT","Mattel, Inc.","35.66","12145047140","n/a","n/a","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/mat",
"MATR","Mattersight Corporation","5.67","95233320","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/matr",
"MATW","Matthews International Corporation","29.56","833532880","n/a","1994","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/matw",
"MFRM","Mattress Firm Holding Corp.","29.2","986054800","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/mfrm",
"MTSN","Mattson Technology, Inc.","0.9955","62374048","n/a","1994","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mtsn",
"MXIM","Maxim Integrated Products, Inc.","28.53","8336580120","n/a","1988","Technology","Semiconductors","http://www.nasdaq.com/symbol/mxim",
"MXWL","Maxwell Technologies, Inc.","7.64","222530280","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mxwl",
"MAXY","Maxygen, Inc.","6.1","169317700","n/a","1999","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/maxy",
"MFLR","Mayflower Bancorp, Inc.","10.4","21465600","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mflr",
"MBFI","MB Financial Inc.","19.87","1086412120","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mbfi",
"MCGC","MCG Capital Corporation","4.68","345898800","n/a","2001","n/a","n/a","http://www.nasdaq.com/symbol/mcgc",
"MGRC","McGrath RentCorp","25.21","624224810","n/a","1984","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/mgrc",
"MDCA","MDC Partners Inc.","9.39","299165400","n/a","n/a","Technology","Advertising","http://www.nasdaq.com/symbol/mdca",
"MEAD","Meade Instruments Corp.","3.3","4059000","n/a","1997","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/mead",
"MEAS","Measurement Specialties, Inc.","28.39","429058070","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/meas",
"MCOX","Mecox Lane Limited","0.92","19243378.72","20916716","2010","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/mcox",
"TAXI","Medallion Financial Corp.","11.35","243468850","n/a","1996","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/taxi",
"MDAS","MedAssets, Inc.","16.02","934302420","n/a","2007","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mdas",
"MDTH","MedCath Corporation","7.84","159551840","n/a","2001","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/mdth",
"MDCI","Medical Action Industries Inc.","3.48","57040680","n/a","n/a","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/mdci",
"MNOV","MediciNova, Inc.","1.96","31730440","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mnov",
"MDSO","Medidata Solutions, Inc.","35.56","897072120","n/a","2009","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mdso",
"MDVN","Medivation, Inc.","97.28","3526497280","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mdvn",
"MEDW","MEDIWARE Information Systems, Inc.","14.07","115767960","n/a","1991","Technology","EDP Services","http://www.nasdaq.com/symbol/medw",
"MEIP","MEI Pharma, Inc.","0.4106","8416889.4","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/meip",
"MELA","MELA Sciences, Inc","3.38","102522160","n/a","2005","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mela",
"MPEL","Melco Crown Entertainment Limited","10.68","1954080682.08","182966356","2006","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mpel",
"MLNX","Mellanox Technologies, Ltd.","109.47","4439227440","n/a","2007","Technology","Semiconductors","http://www.nasdaq.com/symbol/mlnx",
"MEMP","Memorial Production Partners LP","17.614","296654988","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/memp",
"MEMS","MEMSIC, Inc.","1.9","45710200","n/a","2007","Technology","Semiconductors","http://www.nasdaq.com/symbol/mems",
"MENT","Mentor Graphics Corporation","15.38","1693230340","n/a","1984","Technology","EDP Services","http://www.nasdaq.com/symbol/ment",
"MTSL","MER Telemanagement Solutions Ltd.","1.54","6866860","n/a","1997","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/mtsl",
"MELI","MercadoLibre, Inc.","85.08","3756026760","n/a","1997","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/meli",
"MBWM","Mercantile Bank Corporation","16.83","144906300","n/a","1998","Finance","Major Banks","http://www.nasdaq.com/symbol/mbwm",
"MERC","Mercer International Inc.","5.89","328538310","n/a","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/merc",
"MBVT","Merchants Bancshares, Inc.","27.01","168569410","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mbvt",
"MRCY","Mercury Computer Systems","9.06","280488540","n/a","1985","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/mrcy",
"MRGE","Merge Healthcare Incorporated.","2.88","265605120","n/a","1998","Technology","EDP Services","http://www.nasdaq.com/symbol/mrge",
"VIVO","Meridian Bioscience Inc.","18.31","755415670","n/a","1986","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/vivo",
"EBSB","Meridian Interstate Bancorp, Inc.","14.95","330993000","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/ebsb",
"MMSI","Merit Medical Systems, Inc.","13.87","583247370","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/mmsi",
"MACK","Merrimack Pharmaceuticals, Inc.","7.6","709080000","n/a","1983","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mack",
"MERU","Meru Networks, Inc.","3.39","60108090","n/a","2010","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/meru",
"MSLI","Merus Labs International Inc.","1.73","13888440","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/msli",
"MLAB","Mesa Laboratories, Inc.","46.87","154249170","n/a","1972","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mlab",
"CASH","Meta Financial Group, Inc.","22.75","72845500","n/a","1993","Finance","Savings Institutions","http://www.nasdaq.com/symbol/cash",
"MBLX","Metabolix, Inc.","1.76","60177920","n/a","2006","Basic Industries","Containers/Packaging","http://www.nasdaq.com/symbol/mblx",
"MEOH","Methanex Corporation","28.11","2634384870","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/meoh",
"METR","Metro Bancorp, Inc","12.05","170242400","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/metr",
"MCBI","MetroCorp Bancshares, Inc.","10.24","188866560","n/a","1998","Finance","Major Banks","http://www.nasdaq.com/symbol/mcbi",
"MFRI","MFRI, Inc.","6.7","46330500","n/a","1989","Capital Goods","Pollution Control Equipment","http://www.nasdaq.com/symbol/mfri",
"MGEE","MGE Energy Inc.","49.51","1144374140","n/a","n/a","Energy","Electric Utilities: Central","http://www.nasdaq.com/symbol/mgee",
"MGPI","MGP Ingredients, Inc.","3.3","59782800","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/mgpi",
"MDH","MHI Hospitality Corporation","3.78","37800000","n/a","2004","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/mdh",
"MCRL","Micrel, Incorporated","9.76","588713440","n/a","1994","Technology","Semiconductors","http://www.nasdaq.com/symbol/mcrl",
"MCHP","Microchip Technology Incorporated","35.25","6823800750","n/a","1993","Technology","Semiconductors","http://www.nasdaq.com/symbol/mchp",
"MFI","MicroFinancial Incorporated","8.87","126823260","n/a","1999","Finance","Diversified Financial Services","http://www.nasdaq.com/symbol/mfi",
"MU","Micron Technology, Inc.","6.55","6482056850","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/mu",
"MCRS","MICROS Systems, Inc.","47.06","3780800400","n/a","1981","Technology","EDP Services","http://www.nasdaq.com/symbol/mcrs",
"MSCC","Microsemi Corporation","20.29","1802766500","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/mscc",
"MSFT","Microsoft Corporation","30.13","253118092580","n/a","1986","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/msft",
"MSTR","MicroStrategy Incorporated","124.26","1063541340","n/a","1992","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mstr",
"MVIS","Microvision, Inc.","1.95","48539400","n/a","1993","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mvis",
"MVISW","Microvision, Inc.","0.08","536240","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mvisw",
"MPB","Mid Penn Bancorp","10.03","34964580","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mpb",
"MCEP","Mid-Con Energy Partners, LP","21.7773","395257995","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mcep",
"MBRG","Middleburg Financial Corporation","16.04","112360200","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mbrg",
"MSEX","Middlesex Water Company","18.86","296290600","n/a","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/msex",
"MOFG","MidWestOne Financial Group, Inc.","21.5","182062000","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mofg",
"SMCG","Millenium India Acquisition Company Inc.","0.66","5425200","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/smcg",
"MNDO","MIND C.T.I. Ltd.","1.67","31345900","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/mndo",
"MSPD","Mindspeed Technologies, Inc.","2.96","122339760","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/mspd",
"MIPS","MIPS Technologies, Inc.","6.63","354612180","n/a","1989","Technology","Semiconductors","http://www.nasdaq.com/symbol/mips",
"MSON","MISONIX, Inc.","3.05","21356100","n/a","1992","Capital Goods","Medical Specialities","http://www.nasdaq.com/symbol/mson",
"MSW","Mission West Properties, Inc.","8.82","199931760","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/msw",
"MIND","Mitcham Industries, Inc.","16.33","207717600","n/a","1994","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/mind",
"MITK","Mitek Systems, Inc.","4.59","117288270","n/a","n/a","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/mitk",
"MITL","Mitel Networks Corporation","3.3","176893200","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/mitl",
"MKSI","MKS Instruments, Inc.","26.23","1378045510","n/a","1999","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mksi",
"MODL","MModal Inc.","14","797132000","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/modl",
"MINI","Mobile Mini, Inc.","17.85","816155550","n/a","1994","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/mini",
"MOCO","MOCON, Inc.","14.36","78592280","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/moco",
"MPAC","MOD-PAC CORP.","4.4","11607200","n/a","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/mpac",
"MLNK","ModusLink Global Solutions, Inc","3.06","134584920","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mlnk",
"MOLX","Molex Incorporated","26.53","2535206800","n/a","1972","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/molx",
"MOLXA","Molex Incorporated","21.95","1771452800","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/molxa",
"MNTA","Momenta Pharmaceuticals, Inc.","13.48","694489600","n/a","2004","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/mnta",
"MCRI","Monarch Casino & Resort, Inc.","7.36","118775680","n/a","1993","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mcri",
"MCBF","Monarch Community Bancorp, Inc.","1.08","2208600","n/a","2002","Finance","Major Banks","http://www.nasdaq.com/symbol/mcbf",
"MNRK","Monarch Financial Holdings, Inc.","9.67","57836270","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mnrk",
"MNRKP","Monarch Financial Holdings, Inc.","28.4","22720000","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mnrkp",
"MPWR","Monolithic Power Systems, Inc.","21.02","726367120","n/a","1998","Technology","Semiconductors","http://www.nasdaq.com/symbol/mpwr",
"TYPE","Monotype Imaging Holdings Inc.","14.65","535721200","n/a","2007","Technology","EDP Services","http://www.nasdaq.com/symbol/type",
"MNRO","Monro Muffler Brake, Inc.","35.59","1099624230","n/a","1991","Consumer Services","Automotive Aftermarket","http://www.nasdaq.com/symbol/mnro",
"MNST","Monster Beverage Corporation","58.59","10324026720","n/a","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/mnst",
"MHGC","Morgans Hotel Group Co.","4.63","144094860","n/a","2006","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mhgc",
"MORN","Morningstar, Inc.","57.98","2875518100","n/a","2005","Finance","Investment Managers","http://www.nasdaq.com/symbol/morn",
"MOSY","MoSys, Inc.","3.25","125921250","n/a","2001","Technology","Semiconductors","http://www.nasdaq.com/symbol/mosy",
"MPAA","Motorcar Parts of America, Inc.","4.29","62080590","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mpaa",
"MOTR","Motricity, Inc.","0.509","23501039","n/a","2010","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/motr",
"MOTRR","Motricity, Inc.","0.0093","419430","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/motrr",
"MOVE","Move, Inc.","8.19","321555780","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/move",
"MSBF","MSB Financial Corp.","5.77","29346220","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/msbf",
"MNTG","MTR Gaming Group, Inc.","3.92","108462480","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/mntg",
"MTSC","MTS Systems Corporation","49.44","794846880","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mtsc",
"MBND","Multiband Corporation","2.14","46645580","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/mbnd",
"LABL","Multi-Color Corporation","20.18","326330780","n/a","1987","Miscellaneous","Publishing","http://www.nasdaq.com/symbol/labl",
"MFLX","Multi-Fineline Electronix, Inc.","23.85","566389800","n/a","2004","Technology","Electrical Products","http://www.nasdaq.com/symbol/mflx",
"MGAM","Multimedia Games Holding Company, Inc.","15.73","430671670","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/mgam",
"MFSF","MutualFirst Financial Inc.","11.11","77658900","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mfsf",
"MWIV","MWI Veterinary Supply, Inc.","94.77","1206327330","n/a","2005","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/mwiv",
"MYL","Mylan Inc.","23.4","10030316400","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/myl",
"MYRG","MYR Group, Inc.","19.62","402249240","n/a","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/myrg",
